Ensembl.ID,Gene.name
ENSG00000105619.13_5,TFPT
ENSG00000105639.19_4,JAK3
ENSG00000105640.13_3,RPL18A
ENSG00000105641.4_3,SLC5A5
ENSG00000105642.15_8,KCNN1
ENSG00000105643.10_6,ARRDC2
ENSG00000105647.18_5,PIK3R2
ENSG00000105649.10_4,RAB3A
ENSG00000105650.22_6,PDE4C
ENSG00000105655.19_7,ISYNA1
ENSG00000105656.13_5,ELL
ENSG00000105662.16_4,CRTC1
ENSG00000105664.11_5,COMP
ENSG00000105668.7_2,UPK1A
ENSG00000105669.14_5,COPE
ENSG00000105671.12_4,DDX49
ENSG00000105672.14_5,ETV2
ENSG00000105675.9_5,ATP4A
ENSG00000105676.14_6,ARMC6
ENSG00000105677.12_3,TMEM147
ENSG00000105679.9_3,GAPDHS
ENSG00000105694.3_4,ELOCP28
ENSG00000105695.15_5,MAG
ENSG00000105696.9_5,TMEM59L
ENSG00000105697.9_4,HAMP
ENSG00000105698.16_4,USF2
ENSG00000105699.16_5,LSR
ENSG00000105700.11_4,KXD1
ENSG00000105701.16_8,FKBP8
ENSG00000105705.16_9,SUGP1
ENSG00000105707.14_3,HPN
ENSG00000105708.9_4,ZNF14
ENSG00000105711.12_6,SCN1B
ENSG00000105717.14_5,PBX4
ENSG00000105722.10_5,ERF
ENSG00000105723.12_5,GSK3A
ENSG00000105726.17_4,ATP13A1
ENSG00000105732.13_5,ZNF574
ENSG00000105737.9_3,GRIK5
ENSG00000105738.11_5,SIPA1L3
ENSG00000105750.15_8,ZNF85
ENSG00000105755.8_4,ETHE1
ENSG00000105767.3_4,CADM4
ENSG00000105771.14_5,SMG9
ENSG00000105778.19_5,AVL9
ENSG00000105784.15_2,RUNDC3B
ENSG00000105792.19_7,CFAP69
ENSG00000105793.15_3,GTPBP10
ENSG00000105808.13,RASA4
ENSG00000105810.9_3,CDK6
ENSG00000105819.14_3,PMPCB
ENSG00000105821.15_4,DNAJC2
ENSG00000105825.14_6,TFPI2
ENSG00000105829.13_5,BET1
ENSG00000105835.12_5,NAMPT
ENSG00000105849.6_4,POLR1F
ENSG00000105851.11_4,PIK3CG
ENSG00000105852.11_4,PON3
ENSG00000105854.13_7,PON2
ENSG00000105855.10_3,ITGB8
ENSG00000105856.14_6,HBP1
ENSG00000105865.11_4,DUS4L
ENSG00000105866.15_5,SP4
ENSG00000105875.14_7,WDR91
ENSG00000105877.18_4,DNAH11
ENSG00000105879.12_4,CBLL1
ENSG00000105880.7_6,DLX5
ENSG00000105887.11_5,MTPN
ENSG00000105889.15_6,STEAP1B
ENSG00000105894.12_4,PTN
ENSG00000105926.15_5,MPP6
ENSG00000105928.16_8,GSDME
ENSG00000105929.16_5,ATP6V0A4
ENSG00000105939.13_5,ZC3HAV1
ENSG00000105948.13_3,TTC26
ENSG00000105953.15_5,OGDH
ENSG00000105954.2_4,NPVF
ENSG00000105963.15_8,ADAP1
ENSG00000105967.16_5,TFEC
ENSG00000105968.18_4,H2AZ2
ENSG00000105971.15_3,CAV2
ENSG00000105974.12_5,CAV1
ENSG00000105976.15_4,MET
ENSG00000105982.16_2,RNF32
ENSG00000105983.22_6,LMBR1
ENSG00000105988.6_4,NHP2P1
ENSG00000105989.10_6,WNT2
ENSG00000105991.9_5,HOXA1
ENSG00000105993.15_6,DNAJB6
ENSG00000105996.7_4,HOXA2
ENSG00000105997.22_5,HOXA3
ENSG00000106003.13_4,LFNG
ENSG00000106004.5_5,HOXA5
ENSG00000106006.6_6,HOXA6
ENSG00000106009.16_4,BRAT1
ENSG00000106012.18_5,IQCE
ENSG00000106013.15_4,ANKRD7
ENSG00000106018.14_4,VIPR2
ENSG00000106025.9_4,TSPAN12
ENSG00000106028.11_6,SSBP1
ENSG00000106031.9_7,HOXA13
ENSG00000106034.18_5,CPED1
ENSG00000106038.13_4,EVX1
ENSG00000106049.9_4,HIBADH
ENSG00000106052.13_4,TAX1BP1
ENSG00000106066.15_5,CPVL
ENSG00000106069.22_6,CHN2
ENSG00000106070.19_6,GRB10
ENSG00000106077.18_3,ABHD11
ENSG00000106078.19_6,COBL
ENSG00000106080.11_3,FKBP14
ENSG00000106086.20_6,PLEKHA8
ENSG00000106089.12_4,STX1A
ENSG00000106100.11_6,NOD1
ENSG00000106105.14_4,GARS1
ENSG00000106113.19_4,CRHR2
ENSG00000106123.12_5,EPHB6
ENSG00000106125.14_6,MINDY4
ENSG00000106128.19_3,GHRHR
ENSG00000106133.18_4,NSUN5P2
ENSG00000106144.20_3,CASP2
ENSG00000106153.13_4,CHCHD2
ENSG00000106178.6_3,CCL24
ENSG00000106211.9_3,HSPB1
ENSG00000106236.4_3,NPTX2
ENSG00000106244.13_4,PDAP1
ENSG00000106245.11_3,BUD31
ENSG00000106246.17_5,PTCD1
ENSG00000106258.15_5,CYP3A5
ENSG00000106261.17_4,ZKSCAN1
ENSG00000106263.18_3,EIF3B
ENSG00000106266.11_5,SNX8
ENSG00000106268.15_5,NUDT1
ENSG00000106278.12_3,PTPRZ1
ENSG00000106290.15_7,TAF6
ENSG00000106299.8_4,WASL
ENSG00000106302.10_4,HYAL4
ENSG00000106304.15_3,SPAM1
ENSG00000106305.10_3,AIMP2
ENSG00000106327.13_5,TFR2
ENSG00000106328.10_6,FSCN3
ENSG00000106330.12_3,MOSPD3
ENSG00000106331.17_6,PAX4
ENSG00000106333.13_3,PCOLCE
ENSG00000106336.13_4,FBXO24
ENSG00000106341.11_3,PPP1R17
ENSG00000106344.8_7,RBM28
ENSG00000106346.11_4,USP42
ENSG00000106348.18_8,IMPDH1
ENSG00000106351.13_4,AGFG2
ENSG00000106355.10_5,LSM5
ENSG00000106366.9_3,SERPINE1
ENSG00000106367.15_5,AP1S1
ENSG00000106384.12_7,MOGAT3
ENSG00000106392.11_4,C1GALT1
ENSG00000106397.12_7,PLOD3
ENSG00000106399.11_4,RPA3
ENSG00000106400.12_3,ZNHIT1
ENSG00000106404.13_8,CLDN15
ENSG00000106410.15_6,NOBOX
ENSG00000106415.13_5,GLCCI1
ENSG00000106436.7_6,MYL10
ENSG00000106443.16_3,PHF14
ENSG00000106459.15_5,NRF1
ENSG00000106460.19_7,TMEM106B
ENSG00000106462.11_5,EZH2
ENSG00000106477.19_5,CEP41
ENSG00000106479.11_6,ZNF862
ENSG00000106483.12_6,SFRP4
ENSG00000106484.16_5,MEST
ENSG00000106511.6_4,MEOX2
ENSG00000106524.9_4,ANKMY2
ENSG00000106526.10_6,ACTR3C
ENSG00000106536.20_3,POU6F2
ENSG00000106537.8_3,TSPAN13
ENSG00000106538.10_4,RARRES2
ENSG00000106540.4_5,AC004837.1
ENSG00000106541.12_4,AGR2
ENSG00000106546.14_4,AHR
ENSG00000106554.13_6,CHCHD3
ENSG00000106560.11_3,GIMAP2
ENSG00000106565.18_5,TMEM176B
ENSG00000106571.14_6,GLI3
ENSG00000106588.11_5,PSMA2
ENSG00000106591.4_4,MRPL32
ENSG00000106603.18_6,COA1
ENSG00000106605.11_5,BLVRA
ENSG00000106608.16_6,URGCP
ENSG00000106609.16_4,TMEM248
ENSG00000106610.15_6,STAG3L4
ENSG00000106615.10_6,RHEB
ENSG00000106617.14_7,PRKAG2
ENSG00000106624.11_6,AEBP1
ENSG00000106628.10_6,POLD2
ENSG00000106631.8_7,MYL7
ENSG00000106633.17_5,GCK
ENSG00000106635.8_4,BCL7B
ENSG00000106636.8_4,YKT6
ENSG00000106638.17_6,TBL2
ENSG00000106648.14_3,GALNTL5
ENSG00000106665.16_8,CLIP2
ENSG00000106682.14_2,EIF4H
ENSG00000106683.15_3,LIMK1
ENSG00000106686.16_5,SPATA6L
ENSG00000106688.12_3,SLC1A1
ENSG00000106689.11_6,LHX2
ENSG00000106692.14_5,FKTN
ENSG00000106701.12_5,FSD1L
ENSG00000106714.17_4,CNTNAP3
ENSG00000106723.17_3,SPIN1
ENSG00000106733.21_4,NMRK1
ENSG00000106771.13_4,TMEM245
ENSG00000106772.18_5,PRUNE2
ENSG00000106780.9_4,MEGF9
ENSG00000106785.15_4,TRIM14
ENSG00000106789.13_4,CORO2A
ENSG00000106799.13_4,TGFBR1
ENSG00000106803.10_3,SEC61B
ENSG00000106804.8_3,C5
ENSG00000106809.11_4,OGN
ENSG00000106819.13_5,ASPN
ENSG00000106823.12_6,ECM2
ENSG00000106829.19_6,TLE4
ENSG00000106852.15_5,LHX6
ENSG00000106853.20_7,PTGR1
ENSG00000106868.16_5,SUSD1
ENSG00000106927.12_4,AMBP
ENSG00000106948.16_4,AKNA
ENSG00000106952.7_3,TNFSF8
ENSG00000106976.20_2,DNM1
ENSG00000106991.13_3,ENG
ENSG00000106992.19_6,AK1
ENSG00000106993.12_3,CDC37L1
ENSG00000107014.9_4,RLN2
ENSG00000107018.8_4,RLN1
ENSG00000107020.10_5,PLGRKT
ENSG00000107021.16_3,TBC1D13
ENSG00000107036.12_3,RIC1
ENSG00000107077.18_4,KDM4C
ENSG00000107099.15_3,DOCK8
ENSG00000107104.19_4,KANK1
ENSG00000107105.15_9,ELAVL2
ENSG00000107130.10_3,NCS1
ENSG00000107140.16_3,TESK1
ENSG00000107147.13_7,KCNT1
ENSG00000107159.13_3,CA9
ENSG00000107164.16_4,FUBP3
ENSG00000107165.13_5,TYRP1
ENSG00000107175.12_4,CREB3
ENSG00000107185.10_3,RGP1
ENSG00000107186.16_6,MPDZ
ENSG00000107187.17_6,LHX3
ENSG00000107201.10_4,DDX58
ENSG00000107223.13_5,EDF1
ENSG00000107242.19_7,PIP5K1B
ENSG00000107249.23_6,GLIS3
ENSG00000107262.24_10,BAG1
ENSG00000107263.18_4,RAPGEF1
ENSG00000107281.10_5,NPDC1
ENSG00000107282.8_6,APBA1
ENSG00000107290.14_6,SETX
ENSG00000107295.10_4,SH3GL2
ENSG00000107317.13_4,PTGDS
ENSG00000107331.17_6,ABCA2
ENSG00000107338.10_5,SHB
ENSG00000107341.5_3,UBE2R2
ENSG00000107362.13_4,ABHD17B
ENSG00000107371.13_5,EXOSC3
ENSG00000107372.13_4,ZFAND5
ENSG00000107404.20_6,DVL1
ENSG00000107438.9_4,PDLIM1
ENSG00000107443.16_3,CCNJ
ENSG00000107447.8_3,DNTT
ENSG00000107485.18_5,GATA3
ENSG00000107518.18_6,ATRNL1
ENSG00000107521.19_6,HPS1
ENSG00000107537.14_6,PHYH
ENSG00000107551.21_7,RASSF4
ENSG00000107554.17_6,DNMBP
ENSG00000107560.12_5,RAB11FIP2
ENSG00000107562.16_3,CXCL12
ENSG00000107566.14_5,ERLIN1
ENSG00000107581.13_4,EIF3A
ENSG00000107593.17_5,PKD2L1
ENSG00000107611.16_5,CUBN
ENSG00000107614.22_4,TRDMT1
ENSG00000107625.13_3,DDX50
ENSG00000107643.16_6,MAPK8
ENSG00000107651.13_3,SEC23IP
ENSG00000107669.17_8,ATE1
ENSG00000107672.15_4,NSMCE4A
ENSG00000107679.14_3,PLEKHA1
ENSG00000107719.9_3,PALD1
ENSG00000107731.12_4,UNC5B
ENSG00000107736.21_6,CDH23
ENSG00000107738.20_6,VSIR
ENSG00000107742.13_4,SPOCK2
ENSG00000107745.19_7,MICU1
ENSG00000107758.15_4,PPP3CB
ENSG00000107771.17_5,CCSER2
ENSG00000107779.13_3,BMPR1A
ENSG00000107789.16_3,MINPP1
ENSG00000107796.13_7,ACTA2
ENSG00000107798.18_5,LIPA
ENSG00000107807.13_4,TLX1
ENSG00000107815.10_6,TWNK
ENSG00000107816.17_3,LZTS2
ENSG00000107819.13_3,SFXN3
ENSG00000107821.14_2,KAZALD1
ENSG00000107829.15_6,FBXW4
ENSG00000107831.13_5,FGF8
ENSG00000107833.10_3,NPM3
ENSG00000107854.6_3,TNKS2
ENSG00000107859.10_4,PITX3
ENSG00000107862.5_4,GBF1
ENSG00000107863.18_6,ARHGAP21
ENSG00000107864.15_4,CPEB3
ENSG00000107872.12_4,FBXL15
ENSG00000107874.11_4,CUEDC2
ENSG00000107882.11_2,SUFU
ENSG00000107890.16_3,ANKRD26
ENSG00000107897.19_5,ACBD5
ENSG00000107902.14_3,LHPP
ENSG00000107929.15_3,LARP4B
ENSG00000107937.19_3,GTPBP4
ENSG00000107938.18_4,EDRF1
ENSG00000107949.17_5,BCCIP
ENSG00000107951.14_2,MTPAP
ENSG00000107954.10_3,NEURL1
ENSG00000107957.16_4,SH3PXD2A
ENSG00000107959.16_7,PITRM1
ENSG00000107960.11_6,STN1
ENSG00000107968.10_3,MAP3K8
ENSG00000107984.10_3,DKK1
ENSG00000108001.13_3,EBF3
ENSG00000108010.12_3,GLRX3
ENSG00000108018.15_4,SORCS1
ENSG00000108021.20_8,TASOR2
ENSG00000108039.18_4,XPNPEP1
ENSG00000108055.9_2,SMC3
ENSG00000108061.11_4,SHOC2
ENSG00000108064.11_4,TFAM
ENSG00000108091.11_4,CCDC6
ENSG00000108094.15_4,CUL2
ENSG00000108100.18_3,CCNY
ENSG00000108106.14_4,UBE2S
ENSG00000108107.14_4,RPL28
ENSG00000108175.17_3,ZMIZ1
ENSG00000108176.15_4,DNAJC12
ENSG00000108179.14_3,PPIF
ENSG00000108187.16_5,PBLD
ENSG00000108219.15_3,TSPAN14
ENSG00000108231.13_4,LGI1
ENSG00000108239.9_3,TBC1D12
ENSG00000108242.13_4,CYP2C18
ENSG00000108244.17_6,KRT23
ENSG00000108255.7_2,CRYBA1
ENSG00000108256.9_4,NUFIP2
ENSG00000108262.15_5,GIT1
ENSG00000108298.11_5,RPL19
ENSG00000108306.13_9,FBXL20
ENSG00000108309.14_4,RUNDC3A
ENSG00000108312.15_5,UBTF
ENSG00000108342.12_4,CSF3
ENSG00000108344.15_3,PSMD3
ENSG00000108349.17_4,CASC3
ENSG00000108352.12_6,RAPGEFL1
ENSG00000108370.17_5,RGS9
ENSG00000108375.12_5,RNF43
ENSG00000108379.10_4,WNT3
ENSG00000108381.11_5,ASPA
ENSG00000108384.15_6,RAD51C
ENSG00000108387.15_6,SEPTIN4
ENSG00000108389.9_4,MTMR4
ENSG00000108395.14_7,TRIM37
ENSG00000108405.4_4,P2RX1
ENSG00000108406.10_3,DHX40
ENSG00000108417.4_4,KRT37
ENSG00000108423.15_5,TUBD1
ENSG00000108424.10_5,KPNB1
ENSG00000108433.16_5,GOSR2
ENSG00000108439.10_7,PNPO
ENSG00000108442.2_4,TVP23BP2
ENSG00000108443.14_4,RPS6KB1
ENSG00000108448.21_5,TRIM16L
ENSG00000108452.1_2,ZNF29P
ENSG00000108465.15_4,CDK5RAP3
ENSG00000108468.15_5,CBX1
ENSG00000108469.15_6,RECQL5
ENSG00000108474.17_4,PIGL
ENSG00000108479.12_6,GALK1
ENSG00000108506.12_7,INTS2
ENSG00000108509.21_6,CAMTA2
ENSG00000108510.10_5,MED13
ENSG00000108511.10_5,HOXB6
ENSG00000108515.17_6,ENO3
ENSG00000108516.5_5,AC003958.1
ENSG00000108518.8_3,PFN1
ENSG00000108523.16_4,RNF167
ENSG00000108528.14_4,SLC25A11
ENSG00000108551.5_4,RASD1
ENSG00000108556.10_6,CHRNE
ENSG00000108557.19_6,RAI1
ENSG00000108559.12_5,NUP88
ENSG00000108561.8_5,C1QBP
ENSG00000108576.10_6,SLC6A4
ENSG00000108578.15_6,BLMH
ENSG00000108582.12_7,CPD
ENSG00000108587.15_3,GOSR1
ENSG00000108588.14_7,CCDC47
ENSG00000108590.11_4,MED31
ENSG00000108591.10_5,DRG2
ENSG00000108592.17_6,FTSJ3
ENSG00000108599.15_5,AKAP10
ENSG00000108602.18_5,ALDH3A1
ENSG00000108604.16_7,SMARCD2
ENSG00000108622.11_5,ICAM2
ENSG00000108639.7_5,SYNGR2
ENSG00000108641.17_9,B9D1
ENSG00000108651.10_4,UTP6
ENSG00000108654.15_6,DDX5
ENSG00000108666.10_7,C17orf75
ENSG00000108669.16_8,CYTH1
ENSG00000108671.11_7,PSMD11
ENSG00000108679.13_5,LGALS3BP
ENSG00000108684.14_7,ASIC2
ENSG00000108688.11_3,CCL7
ENSG00000108691.9_3,CCL2
ENSG00000108700.5_3,CCL8
ENSG00000108702.4_4,CCL1
ENSG00000108733.10_5,PEX12
ENSG00000108759.3_3,KRT32
ENSG00000108771.13_6,DHX58
ENSG00000108773.11_5,KAT2A
ENSG00000108774.14_6,RAB5C
ENSG00000108784.10_4,NAGLU
ENSG00000108785.7_2,HSD17B1P1
ENSG00000108786.10_3,HSD17B1
ENSG00000108788.11_2,MLX
ENSG00000108797.12_3,CNTNAP1
ENSG00000108798.9_6,ABI3
ENSG00000108799.13_4,EZH1
ENSG00000108813.11_4,DLX4
ENSG00000108819.11_4,PPP1R9B
ENSG00000108821.13_4,COL1A1
ENSG00000108823.16_4,SGCA
ENSG00000108825.17_5,PTGES3L-AARSD1
ENSG00000108826.16_4,MRPL27
ENSG00000108828.16_5,VAT1
ENSG00000108829.10_5,LRRC59
ENSG00000108830.10_3,RND2
ENSG00000108839.12_4,ALOX12
ENSG00000108840.15_5,HDAC5
ENSG00000108846.16_3,ABCC3
ENSG00000108848.16_6,LUC7L3
ENSG00000108849.7_5,PPY
ENSG00000108852.14_5,MPP2
ENSG00000108854.16_7,SMURF2
ENSG00000108861.9_4,DUSP3
ENSG00000108878.5_3,CACNG1
ENSG00000108883.13_4,EFTUD2
ENSG00000108924.14_4,HLF
ENSG00000108932.12_6,SLC16A6
ENSG00000108946.14_5,PRKAR1A
ENSG00000108947.5_3,EFNB3
ENSG00000108950.12_4,FAM20A
ENSG00000108953.17_4,YWHAE
ENSG00000108958.4_5,AC130689.1
ENSG00000108960.9_5,MMD
ENSG00000108961.14_3,RANGRF
ENSG00000108963.17_4,DPH1
ENSG00000108984.15_7,MAP2K6
ENSG00000109016.17_5,DHRS7B
ENSG00000109046.15_3,WSB1
ENSG00000109047.8_4,RCVRN
ENSG00000109061.10_4,MYH1
ENSG00000109062.12_5,SLC9A3R1
ENSG00000109063.15_4,MYH3
ENSG00000109065.12_7,NAT9
ENSG00000109066.14_3,TMEM104
ENSG00000109072.14_6,VTN
ENSG00000109079.10_5,TNFAIP1
ENSG00000109083.13_7,IFT20
ENSG00000109084.14_4,TMEM97
ENSG00000109089.7_3,CDR2L
ENSG00000109099.15_5,PMP22
ENSG00000109101.7_4,FOXN1
ENSG00000109103.12_6,UNC119
ENSG00000109107.14_6,ALDOC
ENSG00000109111.15_4,SUPT6H
ENSG00000109113.20_8,RAB34
ENSG00000109118.14_5,PHF12
ENSG00000109132.7_3,PHOX2B
ENSG00000109133.13_3,TMEM33
ENSG00000109158.11_4,GABRA4
ENSG00000109163.6_3,GNRHR
ENSG00000109171.15_3,SLAIN2
ENSG00000109180.14_6,OCIAD1
ENSG00000109181.12_3,UGT2B10
ENSG00000109182.12_3,CWH43
ENSG00000109184.15_5,DCUN1D4
ENSG00000109189.13_5,USP46
ENSG00000109193.12_6,SULT1E1
ENSG00000109205.16_2,ODAM
ENSG00000109208.5_3,SMR3A
ENSG00000109220.11_5,CHIC2
ENSG00000109255.11_5,NMU
ENSG00000109265.14_8,CRACD
ENSG00000109270.13_4,LAMTOR3
ENSG00000109272.4_3,PF4V1
ENSG00000109320.13_7,NFKB1
ENSG00000109321.11_4,AREG
ENSG00000109323.11_8,MANBA
ENSG00000109332.20_7,UBE2D3
ENSG00000109339.24_9,MAPK10
ENSG00000109381.20_5,ELF2
ENSG00000109390.12_5,NDUFC1
ENSG00000109424.4_4,UCP1
ENSG00000109436.8_5,TBC1D9
ENSG00000109445.11_5,ZNF330
ENSG00000109452.12_7,INPP4B
ENSG00000109458.8_6,GAB1
ENSG00000109466.14_5,KLHL2
ENSG00000109471.4_3,IL2
ENSG00000109472.14_3,CPE
ENSG00000109475.16_2,RPL34
ENSG00000109501.14_5,WFS1
ENSG00000109511.12_4,ANXA10
ENSG00000109519.13_4,GRPEL1
ENSG00000109534.17_3,GAR1
ENSG00000109536.12_3,FRG1
ENSG00000109572.14_7,CLCN3
ENSG00000109576.14_5,AADAT
ENSG00000109586.12_5,GALNT7
ENSG00000109606.13_4,DHX15
ENSG00000109610.6_4,SOD3
ENSG00000109618.12_4,SEPSECS
ENSG00000109625.19_4,CPZ
ENSG00000109654.15_5,TRIM2
ENSG00000109667.12_6,SLC2A9
ENSG00000109670.16_7,FBXW7
ENSG00000109674.4_3,NEIL3
ENSG00000109680.11_5,TBC1D19
ENSG00000109684.15_4,CLNK
ENSG00000109685.18_5,NSD2
ENSG00000109686.18_8,SH3D19
ENSG00000109689.16_6,STIM2
ENSG00000109705.8_4,NKX3-2
ENSG00000109736.15_5,MFSD10
ENSG00000109738.11_3,GLRB
ENSG00000109743.11_4,BST1
ENSG00000109756.9_7,RAPGEF2
ENSG00000109758.8_3,HGFAC
ENSG00000109762.16_3,SNX25
ENSG00000109771.15_3,LRP2BP
ENSG00000109775.11_5,UFSP2
ENSG00000109787.13_3,KLF3
ENSG00000109790.16_3,KLHL5
ENSG00000109794.13_6,FAM149A
ENSG00000109805.10_3,NCAPG
ENSG00000109814.12_5,UGDH
ENSG00000109819.9_4,PPARGC1A
ENSG00000109832.14_4,DDX25
ENSG00000109846.9_6,CRYAB
ENSG00000109851.7_5,DBX1
ENSG00000109854.13_2,HTATIP2
ENSG00000109861.16_4,CTSC
ENSG00000109881.17_6,CCDC34
ENSG00000109906.14_6,ZBTB16
ENSG00000109911.19_5,ELP4
ENSG00000109917.11_5,ZPR1
ENSG00000109919.10_5,MTCH2
ENSG00000109920.13_5,FNBP4
ENSG00000109927.10_6,TECTA
ENSG00000109929.10_4,SC5D
ENSG00000109943.9_3,CRTAM
ENSG00000109944.11_4,JHY
ENSG00000109956.13_4,B3GAT1
ENSG00000109971.14_8,HSPA8
ENSG00000109991.9_7,P2RX3
ENSG00000110002.16_4,VWA5A
ENSG00000110011.13_3,DNAJC4
ENSG00000110013.13_4,SIAE
ENSG00000110025.13_4,SNX15
ENSG00000110031.12_3,LPXN
ENSG00000110042.8_3,DTX4
ENSG00000110046.13_4,ATG2A
ENSG00000110047.18_5,EHD1
ENSG00000110048.12_4,OSBP
ENSG00000110057.8_6,UNC93B1
ENSG00000110060.9_6,PUS3
ENSG00000110063.10_4,DCPS
ENSG00000110066.15_8,KMT5B
ENSG00000110074.11_3,FOXRED1
ENSG00000110075.14_5,PPP6R3
ENSG00000110076.19_4,NRXN2
ENSG00000110077.14_7,MS4A6A
ENSG00000110079.18_5,MS4A4A
ENSG00000110080.18_6,ST3GAL4
ENSG00000110090.13_4,CPT1A
ENSG00000110092.4_3,CCND1
ENSG00000110104.13_5,CCDC86
ENSG00000110107.9_5,PRPF19
ENSG00000110108.10_3,TMEM109
ENSG00000110148.10_4,CCKBR
ENSG00000110169.11_4,HPX
ENSG00000110171.20_6,TRIM3
ENSG00000110172.12_4,CHORDC1
ENSG00000110195.13_3,FOLR1
ENSG00000110200.8_6,ANAPC15
ENSG00000110203.9_5,FOLR3
ENSG00000110218.9_4,PANX1
ENSG00000110237.5_7,ARHGEF17
ENSG00000110243.12_3,APOA5
ENSG00000110244.7_4,APOA4
ENSG00000110245.12_3,APOC3
ENSG00000110274.16_6,CEP164
ENSG00000110315.7_6,RNF141
ENSG00000110318.15_5,CEP126
ENSG00000110321.17_9,EIF4G2
ENSG00000110324.10_3,IL10RA
ENSG00000110328.6_5,GALNT18
ENSG00000110330.8_6,BIRC2
ENSG00000110344.9_3,UBE4A
ENSG00000110367.13_5,DDX6
ENSG00000110375.3_3,UPK2
ENSG00000110395.7_5,CBL
ENSG00000110400.11_5,NECTIN1
ENSG00000110422.12_5,HIPK3
ENSG00000110427.16_5,KIAA1549L
ENSG00000110429.14_4,FBXO3
ENSG00000110435.12_3,PDHX
ENSG00000110436.13_6,SLC1A2
ENSG00000110442.12_4,COMMD9
ENSG00000110446.11_6,SLC15A3
ENSG00000110448.11_3,CD5
ENSG00000110455.14_6,ACCS
ENSG00000110484.7_4,SCGB2A2
ENSG00000110492.15_5,MDK
ENSG00000110497.14_7,AMBRA1
ENSG00000110514.19_5,MADD
ENSG00000110536.14_4,PTPMT1
ENSG00000110583.13_4,NAA40
ENSG00000110619.17_5,CARS1
ENSG00000110628.16_7,SLC22A18
ENSG00000110651.11_5,CD81
ENSG00000110660.15_7,SLC35F2
ENSG00000110665.11_4,C11orf21
ENSG00000110675.13_4,ELMOD1
ENSG00000110680.12_3,CALCA
ENSG00000110693.18_7,SOX6
ENSG00000110696.10_5,C11orf58
ENSG00000110697.13_6,PITPNM1
ENSG00000110700.7_5,RPS13
ENSG00000110711.10_6,AIP
ENSG00000110713.17_6,NUP98
ENSG00000110717.13_5,NDUFS8
ENSG00000110719.10_5,TCIRG1
ENSG00000110721.12_4,CHKA
ENSG00000110723.12_8,EXPH5
ENSG00000110756.18_4,HPS5
ENSG00000110768.12_3,GTF2H1
ENSG00000110777.12_5,POU2AF1
ENSG00000110786.18_4,PTPN5
ENSG00000110799.13_3,VWF
ENSG00000110801.14_5,PSMD9
ENSG00000110811.20_4,P3H3
ENSG00000110841.14_8,PPFIBP1
ENSG00000110844.13_4,PRPF40B
ENSG00000110848.8_4,CD69
ENSG00000110851.12_7,PRDM4
ENSG00000110852.4_4,CLEC2B
ENSG00000110871.15_6,COQ5
ENSG00000110876.9_3,SELPLG
ENSG00000110880.10_6,CORO1C
ENSG00000110881.11_5,ASIC1
ENSG00000110887.8_6,DAO
ENSG00000110888.17_6,CAPRIN2
ENSG00000110900.15_3,TSPAN11
ENSG00000110906.13_4,KCTD10
ENSG00000110911.16_6,SLC11A2
ENSG00000110917.8_3,MLEC
ENSG00000110921.14_6,MVK
ENSG00000110925.7_6,CSRNP2
ENSG00000110931.19_7,CAMKK2
ENSG00000110934.12_7,BIN2
ENSG00000110944.9_3,IL23A
ENSG00000110955.9_8,ATP5F1B
ENSG00000110958.16_4,PTGES3
ENSG00000110975.8_5,SYT10
ENSG00000110987.8_2,BCL7A
ENSG00000111011.18_4,RSRC2
ENSG00000111012.10_5,CYP27B1
ENSG00000111046.4_3,MYF6
ENSG00000111049.4_3,MYF5
ENSG00000111052.7_4,LIN7A
ENSG00000111057.11_6,KRT18
ENSG00000111058.8_5,ACSS3
ENSG00000111077.17_2,TNS2
ENSG00000111087.10_4,GLI1
ENSG00000111110.12_4,PPM1H
ENSG00000111142.14_4,METAP2
ENSG00000111144.10_4,LTA4H
ENSG00000111145.8_5,ELK3
ENSG00000111181.12_3,SLC6A12
ENSG00000111186.13_3,WNT5B
ENSG00000111196.10_4,MAGOHB
ENSG00000111199.11_3,TRPV4
ENSG00000111203.13_6,ITFG2
ENSG00000111206.12_5,FOXM1
ENSG00000111215.12_7,PRR4
ENSG00000111218.12_4,PRMT8
ENSG00000111224.14_5,PARP11
ENSG00000111229.16_6,ARPC3
ENSG00000111231.9_4,GPN3
ENSG00000111237.19_5,VPS29
ENSG00000111241.2_4,FGF6
ENSG00000111245.16_4,MYL2
ENSG00000111247.14_2,RAD51AP1
ENSG00000111249.14_3,CUX2
ENSG00000111252.11_3,SH2B3
ENSG00000111254.8_9,AKAP3
ENSG00000111261.14_6,MANSC1
ENSG00000111262.6_6,KCNA1
ENSG00000111266.9_7,DUSP16
ENSG00000111269.3_3,CREBL2
ENSG00000111271.14_5,ACAD10
ENSG00000111275.13_4,ALDH2
ENSG00000111276.11_6,CDKN1B
ENSG00000111291.8_5,GPRC5D
ENSG00000111300.10_5,NAA25
ENSG00000111305.19_8,GSG1
ENSG00000111319.13_7,SCNN1A
ENSG00000111321.11_5,LTBR
ENSG00000111325.16_5,OGFOD2
ENSG00000111328.7_8,CDK2AP1
ENSG00000111331.13_5,OAS3
ENSG00000111335.12_4,OAS2
ENSG00000111339.12_6,ART4
ENSG00000111341.10_4,MGP
ENSG00000111344.11_4,RASAL1
